1884
  1       8.0       8.0       8.0       4.0       8.0       8.0       2.4       7.2       0.0       5.6       8.0       8.0
  2       6.4       8.0       8.0       2.4       3.2       0.8       4.0       8.0       0.8       0.0       0.0       8.0
  3       8.0       8.0       0.8       8.0       8.0       6.4       6.4       7.2       0.0       0.0       8.0       6.4
  4       8.0       7.2       1.6       8.0       3.2       1.6       6.4       8.0       1.6       8.0       5.6       5.6
  5       6.4       8.0       8.0       0.0       0.0       7.2       4.0       2.4       2.4       0.0       0.0       8.0
  6       8.0       5.6       8.0       0.0       6.4       8.0       0.8       0.0       8.0       0.0       8.0       1.6
  7       8.0       4.0       8.0       0.0       0.8       0.0       8.0       0.0       6.4       8.0       0.0       0.0
  8       8.0       8.0       7.2       0.8       8.0       8.0       5.6       0.0       8.0       0.0       8.0       1.6
  9       8.0       0.0       8.0       0.8       7.2       3.2       5.6       4.8       8.0       6.4       0.0       3.2
 10       8.0       0.0       0.0       0.0       6.4       8.0       8.0       8.0       0.0       2.4       1.6       8.0
 11       6.4       7.2       1.6       2.4       0.8       2.4       8.0       2.4       6.4       1.6       8.0       8.0
 12       8.0       8.0       5.6       0.0       0.0       6.4       1.6       4.0       0.0       1.6       1.6       8.0
 13       8.0       8.0       0.0       0.0       1.6       0.0       1.6       1.6       0.0       8.0       0.0       8.0
 14       8.0       0.0       6.4       0.0       8.0       7.2       8.0       7.2       8.0       8.0       8.0       6.4
 15       8.0       1.6       7.2       4.0       8.0       8.0       8.0       8.0       6.4       8.0       8.0       2.4
 16       8.0       8.0       5.6       8.0       8.0       8.0       4.8       8.0       1.6       8.0       1.6       5.6
 17       8.0       8.0       6.4       1.6       0.0       8.0       7.2       3.2       0.0       8.0       0.0       0.0
 18       8.0       8.0       0.0       8.0       2.4       8.0       1.6       1.6       0.0       8.0       0.0       4.0
 19       8.0       8.0       3.2       6.4       3.2       7.2       7.2       0.0       0.0       8.0       8.0       8.0
 20       0.0       8.0       8.0       8.0       0.8       4.0       8.0       0.0       8.0       8.0       8.0       1.6
