1869,10,30,Saturday,DWR_1869_10-58.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 30.12, 47, 0.65
ABERDEEN, 30.08, 45, 0.45
LEITH, 30.09, 46, 0.28
ARDROSSAN, 30.12, 50, 0.17
GREENCASTLE, 30.22, 49, 0.15
SHIELDS, 30.05, 48, 999.00
SCARBOROUGH, 29.95, 48, 0.20
LIVERPOOL, 30.04, 999, 0.48
HOLYHEAD, 30.06, 52, 0.15
HELDER, 999.00, 999, NaN
YARMOUTH, 29.91, 40, 0.00
VALENTIA, 30.34, 52, 0.09
ROCHESPOINT, 30.17, 52, 0.04
PEMBROKE, 30.05, 52, 0.25
LONDON, 29.92, 42, 0.10
CAPECLEAR, 30.25, 49, 0.00
CAPGRISNEZ, 30.01, 41, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.94, 44, 0.15
PLYMOUTH, 30.03, 48, 0.21
PENZANCE, 30.06, 53, 0.24
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.10, 46, 0.03
LORIENT, 30.15, 46, 0.00
ROCHEFORT, 30.26, 32, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.20, 32, 0.08
CORUNNA, 999.00, 999, NaN
TOULON, 30.05, 39, 0.00
