1867,04,03,Wednesday,DWR_1867_04-2.jpg
SKUDDESNAES, 29.63, 39, NaN
NAIRN, 30.06, 48, 0.00
ABERDEEN, 30.03, 47, 0.00
LEITH, 30.13, 48, 0.00
ARDROSSAN, 30.20, 47, 0.00
GREENCASTLE, 30.26, 48, 0.00
SHIELDS, 30.18, 49, 0.00
SCARBOROUGH, 30.15, 48, 0.00
HELIGOLAND, -999.00, 42, 0.00
LIVERPOOL, 30.31, 47, 0.00
HOLYHEAD, 30.31, 48, 0.00
HELDER, -999.00, -999, NaN
YARMOUTH, 30.22, 47, 0.00
VALENTIA, 30.39, 49, 0.03
LONDON, 30.28, 48, 0.00
CAPECLEAR, 30.57, 48, 0.00
PORTSMOUTH, 30.31, 48, 0.02
WEYMOUTH, 30.36, 47, 0.00
PLYMOUTH, 30.39, 51, 0.00
PENZANCE, 30.44, 49, 0.00
BREST, 30.39, 50, 0.00
LORIENT, 30.36, 50, 0.04
ROCHEFORT, 30.32, 52, 0.08
CORUNNA, 30.51, 56, NaN
