1868,07,31,Friday,DWR_1868_07-61.jpg
HEARTSCONTENT, 30.36, 50, 0.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.88, 57, 0.09
ABERDEEN, 29.89, 60, 0.00
LEITH, 29.98, 57, 0.01
ARDROSSAN, 30.09, 58, 0.00
GREENCASTLE, 30.13, 58, 0.02
SHIELDS, 30.00, 60, 0.00
SCARBOROUGH, -999.00, 64, 0.00
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 30.14, 61, 0.10
HOLYHEAD, 30.14, 57, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 30.04, 65, 0.00
VALENTIA, 30.29, 61, 0.00
ROCHESPOINT, 30.25, 60, 0.00
LONDON, 30.10, 66, 0.00
CAPECLEAR, 30.23, 62, 0.00
CAPGRISNEZ, 30.05, 66, 0.00
BRUSSELS, 30.07, 63, NaN
PORTSMOUTH, 30.15, 65, 0.00
WEYMOUTH, 30.17, 64, 0.00
PLYMOUTH, 30.22, 60, 0.00
PENZANCE, 30.14, 63, 0.00
PARIS, 30.19, 60, 0.00
STRASBOURG, 999.00, 68, NaN
BREST, 30.27, 61, 999.00
LORIENT, 30.21, 63, 0.00
ROCHEFORT, 30.23, 66, 0.00
LYONS, 30.16, 65, NaN
BIARRITZ, 30.22, 66, 0.00
TOULON, 29.91, 73, 0.00
