1870,06,12,Sunday,DWR_1870_06-22.jpg
HEARTSCONTENT, 30.26, 40, 0.00
CHRISTIANSUND, 29.56, 39, NaN
SKUDDESNAES, 29.74, 43, NaN
THURSO, 29.96, 47, 0.04
WICK, 999.00, 999, 999.00
OXO, 999.00, 48, NaN
NAIRN, 29.97, 48, 0.11
ABERDEEN, 30.01, 51, 0.23
LEITH, 30.00, 55, 0.00
ARDROSSAN, 30.00, 51, 0.11
GREENCASTLE, 29.94, 53, 0.42
SHIELDS, 999.00, 999, 999.00
SCARBOROUGH, 30.06, 52, 0.07
LIVERPOOL, 30.09, 53, 0.15
HOLYHEAD, 29.99, 54, 0.31
HELDER, 999.00, 999, NaN
YARMOUTH, 30.11, 55, 0.10
VALENTIA, 30.08, 57, 0.00
ROCHESPOINT, 30.07, 58, 0.00
PEMBROKE, 30.08, 56, 0.00
LONDON, 30.12, 61, 0.00
CAPECLEAR, 30.07, 59, 0.00
CAPGRISNEZ, 30.15, 53, 0.00
BRUSSELS, -999.00, 56, NaN
PORTSMOUTH, 30.21, 64, 0.00
PLYMOUTH, 30.22, 59, 0.00
PENZANCE, 30.25, 60, 0.00
PARIS, 30.26, 56, 0.00
STRASBOURG, 999.00, 66, NaN
BREST, 30.25, 57, 0.00
LORIENT, 30.33, 57, 0.00
ROCHEFORT, 30.34, 60, 0.00
LYONS, 30.32, 65, NaN
BIARRITZ, 30.30, 59, 0.00
CORUNNA, 30.11, 65, NaN
TOULON, 30.19, 65, 0.00
