1861,10,25,Friday,DWR_1861_10-23.jpg
NAIRN, 30.06, 40
ABERDEEN, 30.10, 49
LEITH, 30.10, 53
BERWICK, 30.11, 49
COPENHAGEN, 30.36, 47
ARDROSSAN, 30.12, 54
PORTRUSH, 30.10, 44
SHIELDS, 999.00, 51
SCARBOROUGH, 30.11, 54
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.13, 52
HOLYHEAD, 999.00, 999
GALWAY, 30.13, 45
HELDER, 30.23, 48
YARMOUTH, 30.12, 58
VALENTIA, 30.16, 48
QUEENSTOWN, 30.14, 48
LONDON, 30.11, 59
DOVER, 30.15, 60
PORTSMOUTH, 30.12, 60
WEYMOUTH, 999.00, 999
PORTLAND, 30.13, 56
PLYMOUTH, -999.00, 49
PENZANCE, 30.14, 49
JERSEY, 999.00, 999
BREST, 30.12, 53
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 30.04, 60
LISBON, 999.00, 999
