1871,12,11,Monday,DWR_1871_12-20.jpg
CHRISTIANSUND, 29.85, 36, NaN
SKUDDESNAES, 30.02, 40, NaN
THURSO, 30.19, 38, 0.09
WICK, 30.19, 37, 0.06
OXO, 30.12, 39, NaN
NAIRN, -999.00, 36, 0.03
ABERDEEN, 30.27, 35, 0.01
LEITH, 30.32, 40, 0.00
ARDROSSAN, 30.34, 47, 0.02
GREENCASTLE, 30.34, 44, 0.04
SHIELDS, 30.31, 38, 0.00
SCARBOROUGH, 30.35, 39, 0.00
LIVERPOOL, 30.40, 44, 0.02
HOLYHEAD, 30.42, 46, 0.25
HELDER, 30.40, 28, NaN
YARMOUTH, 30.38, 30, 0.00
VALENTIA, 30.51, 39, 0.00
ROCHESPOINT, 30.50, 39, 0.00
PEMBROKE, 30.50, 46, 0.03
LONDON, 30.46, 27, 0.00
DOVER, 30.44, 34, 0.00
CAPGRISNEZ, 30.45, 37, 0.00
PORTSMOUTH, 30.48, 31, 0.00
PLYMOUTH, 30.51, 35, 0.00
PENZANCE, 999.00, 999, 999.00
SCILLY, 30.52, 44, 0.00
BREST, 999.00, 37, 0.04
LORIENT, 30.49, 35, 0.00
ROCHEFORT, 30.47, 28, 0.00
BIARRITZ, 30.47, 19, 0.00
