1869,11,06,Saturday,DWR_1869_11-10.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.45, 37, 0.04
ABERDEEN, 29.40, 35, 0.04
LEITH, 29.45, 36, 0.27
ARDROSSAN, 29.52, 41, 0.47
GREENCASTLE, 29.62, 40, 0.75
SHIELDS, 29.43, 38, 999.00
SCARBOROUGH, 29.42, 38, 0.49
LIVERPOOL, 29.54, 999, 0.25
HOLYHEAD, 29.62, 45, 0.58
HELDER, 999.00, 999, NaN
YARMOUTH, 29.39, 43, -999.00
VALENTIA, 29.81, 50, 0.07
ROCHESPOINT, 29.74, 46, 0.00
PEMBROKE, 29.64, 47, 0.03
LONDON, 29.52, 46, 0.18
CAPECLEAR, 29.76, 47, 0.11
CAPGRISNEZ, 29.47, 50, 0.05
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.56, 48, 0.18
PLYMOUTH, 29.67, 51, 0.12
PENZANCE, 29.68, 50, 0.00
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 29.63, 55, 0.00
LORIENT, 29.74, 54, 0.00
ROCHEFORT, 29.95, 54, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 999.00, 999, 999.00
CORUNNA, 999.00, 999, NaN
TOULON, 29.89, 48, 0.00
