1868,11,16,Monday,DWR_1868_11-30.jpg
HEARTSCONTENT, 29.93, 29, 0.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 30.40, 40, 0.00
ABERDEEN, 30.33, 42, 0.01
LEITH, 30.40, 34, 0.00
ARDROSSAN, 30.45, -999, 0.00
GREENCASTLE, 30.44, 44, 0.00
SHIELDS, 30.34, 38, 0.04
SCARBOROUGH, 30.32, 45, 0.09
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, -999.00, 42, 0.00
HOLYHEAD, 30.37, 41, 0.00
HELDER, 30.15, 46, NaN
YARMOUTH, 30.26, 39, 0.00
VALENTIA, 30.36, 43, 0.00
ROCHESPOINT, 30.36, 42, 0.00
LONDON, 30.31, 36, 0.00
CAPECLEAR, 30.29, 45, 0.03
CAPGRISNEZ, 30.29, 34, 0.00
BRUSSELS, 30.23, 35, NaN
PORTSMOUTH, 30.31, 34, 0.00
WEYMOUTH, 30.32, 36, 0.00
PLYMOUTH, 30.28, 37, 0.00
PENZANCE, 30.28, 40, 0.00
PARIS, 30.25, 32, 0.00
STRASBOURG, 999.00, 30, NaN
BREST, 30.11, 37, 0.00
LORIENT, 30.09, 34, 0.00
ROCHEFORT, 30.02, 32, 0.00
LYONS, 30.20, 37, NaN
BIARRITZ, 29.86, 37, 0.00
TOULON, 30.08, 46, 0.25
