1870,11,26,Saturday,DWR_1870_11-50.jpg
HEARTSCONTENT, 29.77, 35, 0.00
CHRISTIANSUND, 29.20, 47, NaN
SKUDDESNAES, 29.66, 46, NaN
THURSO, 29.57, 40, 0.12
WICK, 29.62, 40, 0.02
OXO, 29.76, 45, NaN
NAIRN, 29.68, 38, 0.00
ABERDEEN, 29.75, 35, 0.00
LEITH, 29.77, 42, 0.02
ARDROSSAN, 999.00, 999, 999.00
GREENCASTLE, 29.79, 37, 0.00
SHIELDS, 29.81, 40, 0.00
SCARBOROUGH, 29.84, 40, 0.02
LIVERPOOL, 29.76, 44, 0.10
HOLYHEAD, 29.69, 46, 0.27
HELDER, 29.89, 46, NaN
YARMOUTH, 29.87, 46, 0.00
VALENTIA, 29.79, 37, 0.00
ROCHESPOINT, 29.75, 41, 0.00
PEMBROKE, 29.67, 50, 0.23
LONDON, 29.84, 47, 0.02
CAPECLEAR, 999.00, 999, 999.00
CAPGRISNEZ, 29.78, 49, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.83, 999, 0.01
PLYMOUTH, 29.74, 51, 0.12
PENZANCE, 29.76, 48, 0.18
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 999.00, 51, 0.00
LORIENT, 29.84, 51, 0.43
ROCHEFORT, 29.88, 51, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 999.00, 999, 999.00
CORUNNA, 999.00, 999, NaN
TOULON, 999.00, 999, 999.00
