1869,01,16,Saturday,DWR_1869_01-31.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.74, 46, 0.00
ABERDEEN, 29.95, 44, 0.06
LEITH, 29.94, 43, 0.00
ARDROSSAN, 29.87, 45, 0.07
GREENCASTLE, 29.72, 49, 0.10
SHIELDS, 30.03, 43, 0.00
SCARBOROUGH, 30.04, 43, 0.03
LIVERPOOL, 30.02, 45, 0.05
HOLYHEAD, 29.91, 47, 0.20
HELDER, 999.00, 999, NaN
YARMOUTH, 30.07, 44, 0.22
VALENTIA, 29.80, 52, 0.47
ROCHESPOINT, 29.83, 50, 0.72
PEMBROKE, 999.00, 999, 999.00
LONDON, 30.13, 41, 0.14
CAPECLEAR, 29.80, 51, 0.56
CAPGRISNEZ, 30.12, 45, 0.05
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.16, 45, 0.02
PLYMOUTH, 30.12, 50, 0.04
PENZANCE, 30.05, 51, 0.01
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.17, 52, 0.00
LORIENT, 30.23, 48, 0.00
ROCHEFORT, 30.28, 46, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.35, 46, 0.08
CORUNNA, 999.00, 999, NaN
TOULON, 30.27, 46, 0.00
