1867,08,16,Friday,DWR_1867_08-15.jpg
SKUDDESNAES, 29.41, 61, NaN
NAIRN, 29.42, 56, 0.00
ABERDEEN, 29.40, 54, 0.45
LEITH, 29.49, 59, 0.00
ARDROSSAN, 29.56, -999, 0.00
GREENCASTLE, 29.58, 60, 0.03
SHIELDS, 29.55, 58, 0.70
SCARBOROUGH, 29.56, 59, 0.52
HELIGOLAND, 29.69, 64, 0.00
LIVERPOOL, 29.66, 60, 0.07
HOLYHEAD, 29.67, 60, 0.01
HELDER, 29.63, 64, NaN
YARMOUTH, 29.62, 61, 0.00
VALENTIA, 29.81, 59, 0.08
LONDON, 29.68, 61, 0.30
CAPECLEAR, 29.89, 61, 0.00
PORTSMOUTH, 29.72, 64, 0.00
WEYMOUTH, 29.77, 62, 0.12
PLYMOUTH, 29.81, 64, 0.01
PENZANCE, 29.86, 61, 0.00
BREST, 29.92, 59, 0.12
LORIENT, 29.84, 61, 0.47
ROCHEFORT, 29.84, 64, 0.59
CORUNNA, 30.15, 68, NaN
