1867,12,30,Monday,DWR_1867_12-40.jpg
SKUDDESNAES, 30.44, 33, NaN
NAIRN, 30.44, 30, 0.07
ABERDEEN, 30.47, 38, 0.00
LEITH, 30.46, 42, 0.00
ARDROSSAN, 30.48, 38, 0.00
GREENCASTLE, 30.42, 42, 0.02
SHIELDS, 30.46, 40, 0.08
SCARBOROUGH, 30.43, 37, 0.06
HELIGOLAND, 999.00, 999, 999.00
LIVERPOOL, 30.44, 39, 0.00
HOLYHEAD, 30.36, 37, 0.00
HELDER, 30.32, 33, NaN
YARMOUTH, 30.37, 37, 0.00
VALENTIA, 30.25, 41, 0.00
LONDON, -999.00, 36, 0.00
CAPECLEAR, 30.20, 44, 0.00
PORTSMOUTH, 30.34, 36, 0.01
WEYMOUTH, 30.34, 38, 0.00
PLYMOUTH, 30.27, 36, 0.00
PENZANCE, 30.23, 40, 0.00
BREST, 30.16, 37, 0.00
LORIENT, 30.12, 36, 0.00
ROCHEFORT, 30.00, 999, 0.00
CORUNNA, 29.83, 50, NaN
