1870,01,12,Wednesday,DWR_1870_01-22.jpg
HEARTSCONTENT, 999.00, 999, 999.00
CHRISTIANSUND, 999.00, 999, NaN
SKUDDESNAES, 999.00, 999, NaN
THURSO, 999.00, 999, 999.00
WICK, 29.13, 36, 0.17
OXO, 999.00, 999, NaN
NAIRN, 29.27, 34, 0.13
ABERDEEN, 29.34, 33, 0.02
LEITH, 29.46, 34, 0.14
ARDROSSAN, 29.55, 39, 0.48
GREENCASTLE, 29.58, 35, 0.30
SHIELDS, 999.00, 34, 0.00
SCARBOROUGH, 29.56, 34, 0.04
LIVERPOOL, 29.65, 999, 0.07
HOLYHEAD, 29.69, 39, 0.16
HELDER, 29.71, 41, NaN
YARMOUTH, 29.68, 36, 0.00
VALENTIA, 29.96, 42, 0.22
ROCHESPOINT, 29.92, 35, 0.30
PEMBROKE, 29.78, 41, 0.24
LONDON, 29.74, 37, 0.15
CAPECLEAR, 29.93, 999, 0.30
CAPGRISNEZ, 29.73, 43, 0.02
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.80, 41, 0.23
PLYMOUTH, 29.91, 40, 0.55
PENZANCE, 29.94, 44, 0.26
PARIS, 999.00, 999, 999.00
STRASBOURG, 999.00, 999, NaN
BREST, -999.00, 48, 0.07
LORIENT, 30.06, 46, 0.04
ROCHEFORT, 30.22, 46, 0.03
LYONS, 999.00, 999, NaN
BIARRITZ, -999.00, 52, 0.08
CORUNNA, 999.00, 999, NaN
TOULON, 30.14, 39, 0.00
