1868,10,23,Friday,DWR_1868_10-44.jpg
HEARTSCONTENT, 29.81, 34, 0.80
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.49, 43, 0.02
ABERDEEN, 29.47, 45, 0.03
LEITH, 29.54, 45, 0.02
ARDROSSAN, 29.63, 48, 0.28
GREENCASTLE, 29.71, 43, 0.12
SHIELDS, 29.58, 46, 0.00
SCARBOROUGH, -999.00, -999, -999.00
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 29.71, 50, 0.10
HOLYHEAD, 29.74, 48, 0.18
HELDER, 999.00, 999, NaN
YARMOUTH, 29.82, 47, 0.00
VALENTIA, 29.97, 48, 0.25
ROCHESPOINT, 29.92, 45, 0.35
LONDON, 29.81, 51, 0.04
CAPECLEAR, 29.93, 50, 0.28
CAPGRISNEZ, 29.94, 52, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.82, 53, 0.07
WEYMOUTH, 29.82, 53, 0.11
PLYMOUTH, 29.88, 50, 0.30
PENZANCE, 29.92, 51, 0.23
PARIS, 999.00, 999, 0.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.04, 54, 999.00
LORIENT, 30.01, 54, 999.00
ROCHEFORT, 29.99, 54, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 999.00, 52, 999.00
TOULON, 30.01, 50, 0.00
