1865,08,12,Saturday,DWR_1865_08-19.jpg
NAIRN, 29.58, 59, 0.40
ABERDEEN, 29.64, 61, 0.28
LEITH, 29.66, 63, 0.22
ARDROSSAN, 29.63, 59, 0.14
GREENCASTLE, 29.57, 57, 0.22
SHIELDS, 29.77, 60, 0.28
SCARBOROUGH, 29.75, 60, 0.00
HELIGOLAND, 29.87, 64, 0.30
LIVERPOOL, 29.75, 60, 0.12
HOLYHEAD, 29.64, 60, 0.33
GALWAY, 999.00, 999, 999.00
YARMOUTH, 29.88, 61, 0.00
VALENTIA, 29.46, 58, 0.12
QUEENSTOWN, 999.00, 999, 999.00
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.86, 62, 0.03
CAPECLEAR, 29.47, 60, 0.00
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 29.82, 62, 0.19
WEYMOUTH, 29.78, 62, 0.38
PLYMOUTH, -999.00, -999, 999.00
PENZANCE, 29.67, 60, 0.00
BREST, 29.69, 61, 0.32
LORIENT, 29.69, 63, 0.28
ROCHEFORT, 29.84, 66, 0.00
