1861,09,23,Monday,DWR_1861_09-19.jpg
NAIRN, 29.01, 50
ABERDEEN, 28.93, 52
LEITH, 28.86, 50
BERWICK, 28.70, 55
COPENHAGEN, 29.44, 51
ARDROSSAN, 29.07, 52
PORTRUSH, 29.18, 51
SHIELDS, 28.93, 53
SCARBOROUGH, 29.06, -999
HELIGOLAND, 999.00, 999
LIVERPOOL, 29.18, 53
HOLYHEAD, 999.00, 999
GALWAY, 29.30, 55
HELDER, -999.00, 58
YARMOUTH, 29.27, 58
VALENTIA, 29.46, 58
QUEENSTOWN, 29.39, 53
LONDON, 29.36, 57
DOVER, 29.39, 60
PORTSMOUTH, 29.42, 58
WEYMOUTH, 999.00, 999
PORTLAND, 29.45, 58
PLYMOUTH, 29.48, 56
PENZANCE, 29.53, 56
JERSEY, 999.00, 999
BREST, 29.65, 56
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 30.04, 62
LISBON, 30.22, 68
