1869,06,16,Wednesday,DWR_1869_06-30.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 30.10, 48, 0.09
ABERDEEN, 30.04, 46, 0.86
LEITH, 30.09, 51, 0.65
ARDROSSAN, 30.15, 49, 0.15
GREENCASTLE, 30.19, 51, 0.00
SHIELDS, 30.01, 43, 0.30
SCARBOROUGH, 29.95, 46, 0.40
LIVERPOOL, 30.08, 999, 0.36
HOLYHEAD, 30.15, 52, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 999.00, 51, 0.44
VALENTIA, 30.32, 54, 0.01
ROCHESPOINT, 30.24, 53, 0.00
PEMBROKE, 30.17, 49, 0.00
LONDON, 29.98, 49, 0.08
CAPECLEAR, 30.25, 58, 0.00
CAPGRISNEZ, 29.90, 50, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.15, 53, 0.16
PLYMOUTH, 30.20, 53, 0.00
PENZANCE, 30.24, 53, 0.00
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.19, 54, 0.00
LORIENT, 30.16, 52, 0.00
ROCHEFORT, 30.25, 57, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.28, 59, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 30.08, 59, 0.00
