1867,10,24,Thursday,DWR_1867_10-23.jpg
SKUDDESNAES, 29.97, 53, NaN
NAIRN, 29.94, 46, 0.20
ABERDEEN, 29.94, 49, 0.08
LEITH, 29.94, 53, 0.05
ARDROSSAN, 29.95, 52, 0.08
GREENCASTLE, 29.98, 51, 0.47
SHIELDS, 29.91, 52, 0.00
SCARBOROUGH, 29.90, 51, 0.00
HELIGOLAND, 30.00, 51, 0.00
LIVERPOOL, 29.89, -999, 0.00
HOLYHEAD, 29.84, 50, 0.09
HELDER, 29.95, 51, NaN
YARMOUTH, 29.90, 57, 0.00
VALENTIA, 29.96, 49, 0.00
LONDON, 29.87, 53, 0.00
CAPECLEAR, 29.93, 51, 0.00
PORTSMOUTH, 29.86, 55, 0.00
WEYMOUTH, 29.84, 58, 0.00
PLYMOUTH, 29.82, 55, 0.00
PENZANCE, 29.79, 54, 0.00
BREST, 29.80, 54, 0.00
LORIENT, 999.00, 52, 0.00
ROCHEFORT, 29.88, 52, 0.00
CORUNNA, 30.05, 57, NaN
