1868,02,25,Tuesday,DWR_1868_02-48.jpg
HEARTSCONTENT, 30.19, 6, 0.73
SKUDDESNAES, 29.73, 37, NaN
NAIRN, 29.86, 50, 0.51
ABERDEEN, 29.90, 52, 0.13
LEITH, 30.03, 52, 0.00
ARDROSSAN, 30.10, 51, 0.00
GREENCASTLE, 30.20, 52, 0.01
SHIELDS, 30.06, 52, 0.00
SCARBOROUGH, 30.11, 50, 0.00
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 30.28, 52, 0.00
HOLYHEAD, 30.20, 49, 0.00
HELDER, 30.04, 999, NaN
YARMOUTH, 30.18, 50, 0.00
VALENTIA, 30.51, 53, 0.00
ROCHESPOINT, 30.45, 51, 0.00
LONDON, 30.31, 51, 0.01
CAPECLEAR, 30.47, 52, 0.00
CAPGRISNEZ, 999.00, 999, 999.00
BRUSSELS, 30.28, 49, NaN
PORTSMOUTH, 30.39, 49, 0.00
WEYMOUTH, 30.44, 49, 0.00
PLYMOUTH, 30.46, 50, 0.00
PENZANCE, 30.52, 51, 0.00
PARIS, 30.45, 48, 0.00
STRASBOURG, 999.00, 47, NaN
BREST, 30.55, 50, 0.00
LORIENT, 30.47, 48, 0.00
ROCHEFORT, -999.00, 48, 0.08
LYONS, 30.63, 44, NaN
BIARRITZ, 999.00, 999, 999.00
TOULON, 999.00, 999, 999.00
